 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18,snm_19,snm_20
URS0000D67CFA_742735/1-95_subopt24,  5.60536,  0.52462,-0.975802,-0.411555, -1.77416,  1.01081,  1.35972,0.0354654,  0.48559, 0.825541,-0.142368,-0.509906, 0.332563, 0.369523, 0.458361, 0.136231, 0.597994, 0.954043, -1.13693, 0.443337
URS0000D6C172_12908/1-97_subopt0,  6.65287,-0.624471, -2.38503, -0.48768, -1.05139,0.0829054,  1.45957,-0.688913, 0.863415, 0.539469,  1.21644,-0.736573,-0.224719, 0.329869,0.0831404,-0.125877, 0.171205,-0.128879,-0.419831, 0.230916
URS0000D6C172_12908/1-97_subopt1,     7.1709,  -0.709666,   -2.74017,   0.842565,  -0.541427,   0.892586,   0.902889,    0.41757,    1.32497,  -0.069593,   0.734634,  -0.512018,     0.3636,   0.502457,  -0.625973,-0.00594602,  -0.280132, -0.0111454,  -0.713257,   0.341009
URS0000D6C172_12908/1-97_subopt2,   7.11836, -0.632374,    -2.519,  0.735376, -0.636734,  0.783592,  0.830101,  0.500316,   1.56906, -0.193388,   1.17032,  -0.46019,  0.273975,-0.0280183,  -1.01836, -0.676778, -0.688235,  0.278806,  -1.20931,  0.317734
URS0000D6C172_12908/1-97_subopt3,   7.35191,  -1.00515,  -3.50508,   1.23238, -0.353585,   1.39898,-0.0965061,   1.11604,   1.44634, -0.222043,  0.801018,  0.332443,  0.723627,  0.568366,  0.673248,  0.120889, -0.377259, -0.271234, -0.607704,  0.721982
URS0000D6C172_12908/1-97_subopt4,  6.65606,-0.648249, -2.37406,-0.564453,  -1.0092, 0.106632,  1.35727,-0.793503,  1.01136, 0.340603,  1.16131,-0.708807,-0.211854, 0.201343, 0.199747,-0.166407, 0.211052, -0.20977,-0.246145, 0.371465
URS0000D6C172_12908/1-97_subopt5,   6.68318,  -1.40753,  -1.77121, -0.158819,  -1.53625, -0.354968,   1.05358,  -0.95547,   1.29357,  0.519928,  0.732858,  -1.13203, 0.0503127, -0.109486, -0.712493,  0.695598, -0.713513,  -1.32737,-0.0544807,  0.489083
URS0000D6C172_12908/1-97_subopt6,   6.59345, -0.452667,  -2.48369, 0.0975443,  -1.19386,  0.744815,    2.0291, -0.815233,  0.755411, 0.0576792,  0.396596, -0.580489,  -0.16681, 0.0112707,-0.0615223, 0.0233922,  -0.19998, -0.446489, -0.507988,  0.473657
URS0000D6C172_12908/1-97_subopt7,  6.58121, -0.19529, -2.11528,-0.196021, -1.31009,  1.18199,  1.99187, 0.239665, 0.411765, 0.330264, 0.181724,-0.870086, 0.511147,-0.259618, 0.146338,-0.438239,-0.297564,-0.031711,-0.682151, 0.758741
URS0000D6C172_12908/1-97_subopt8,   6.98019, -0.804164,   -2.3211,  0.255921,   -1.7012,   0.23918,   1.17263, -0.475989,   1.04071, 0.0726865,  0.278907, -0.929795,-0.0915756,  0.242956, -0.288665,-0.0222093, -0.229828,  -0.43217, -0.751934,  0.149167
URS0000D6C172_12908/1-97_subopt9,  6.30255, -1.08069, -1.95157,-0.415804, -1.07635, 0.383197,  2.51481, -1.03845, 0.854037, 0.651235, 0.389724,-0.449816,-0.330454,-0.509636,-0.662726,  1.26596,-0.938021, -1.97819,  0.68731, 0.833278
URS0000D6C172_12908/1-97_subopt10,   6.29733,  -1.05254,  -1.83776, -0.271168, -0.950679,-0.0130995,   1.73893, -0.950998,   1.04982,  0.693939,  0.951335, -0.686186,-0.0203477, -0.223281, -0.374149,  0.639483, -0.688752,  -1.13533,  0.178797,  0.809152
URS0000D6C172_12908/1-97_subopt11,  6.50872,-0.281558, -2.14828, 0.127289, -1.23506, 0.912657,  2.01298,-0.420423,  0.83325,0.0973956, 0.401875,-0.563132,-0.645792,-0.151794,0.0487735,  0.19523,  -0.7183,-0.406607,-0.534414, 0.643385
URS0000D6C172_12908/1-97_subopt12,    6.5714, -0.365073,  -2.04117,-0.0864463,  -1.28748,   1.17097,   1.65356, -0.360984,  0.295392,  0.351605,  0.355111, -0.471166, -0.446436, -0.510069, -0.232223,   0.24469, -0.438301, -0.237463, -0.485248,  0.700772
URS0000D6C172_12908/1-97_subopt13,   6.51406,   -1.4096, 0.0735136,  -1.10024,  -1.03855, -0.442112,   2.63083,   1.51069,   1.43617, -0.101208,  0.311739, -0.313993, 0.0303642,  0.194744,  0.498225,-0.0373799,  0.709448, -0.558212, -0.375732,  0.494539
URS0000D6C172_12908/1-97_subopt14,   6.30005,  -1.20981, 0.0986095,  -1.38874,  -2.06233,  -0.35909,    2.1977,   1.44778,   1.47742, -0.498845,  0.276599, -0.379026,  0.419629,0.00056244,  0.611365,  0.174722,  0.369793, -0.874375, -0.150258, -0.366691
URS0000D6C172_12908/1-97_subopt15,   6.42706,   -1.4219,  0.191668,  -1.56687,  -2.23428, -0.137194,   1.91547,    1.3361,   0.94239,-0.0763509,  0.824211, -0.321878,   0.81513, -0.942234,  0.421741, -0.465706,  0.322142, -0.707344, -0.205633, -0.222517
URS0000D6C172_12908/1-97_subopt16,  6.34083, -1.28824, 0.144768, -1.32953, -2.12306,-0.445563,  2.03008,  1.15375,  1.51415,-0.522315, 0.782761,-0.233062, 0.242339,-0.221141, 0.570608,  0.10094, 0.332745,-0.814118, -0.22008,-0.283829
URS0000D6C172_12908/1-97_subopt17,   5.95625,  -1.00268,   -0.1809,  -1.71157,  -1.14608,  0.158207,   2.21157,   1.16672,  0.940861,-0.0931022,   1.07366, -0.539258,   1.25319, -0.864911,  0.574235, -0.531262,  0.401423, -0.484931,  -0.18761,  0.117601
URS0000D6C172_12908/1-97_subopt18,    5.8169,   -0.6803,  0.309981,  -1.74643,  -1.15695,  0.476599,   2.08095,   1.60782,  0.795946, 0.0733218,  0.926359, -0.880748,   1.11691,   -1.1318,  0.676949, -0.366568,0.00185634, -0.363935,-0.0738621,  0.372648
URS0000D6C172_12908/1-97_subopt19,   6.05752, -0.731133, 0.0704498,  -1.58688,   -1.8793,-0.0595314,    1.4824,   1.97698,   1.13116,  0.383421,  0.971936,  -1.42203,  0.764599, -0.676125,  0.255565, -0.258556,  0.211951, -0.104766, 0.0788826,   1.09729
URS0000D6C172_12908/1-97_subopt20,  6.23949, -1.30792,-0.552061, -1.58286, -2.27195,-0.500495,  1.96695,  1.54283,  1.16413,-0.610405, 0.569227,-0.447365, 0.274702,0.0794786, 0.456025,-0.197724, 0.704083,-0.608911, -0.31973, 0.460873
URS0000D6C172_12908/1-97_subopt21,    6.19956,   -1.00736,-0.00094463,   -1.64698,   -2.32408, -0.0539858,    1.77732,    1.99616,   0.850938,  -0.392568,    0.49573,  -0.789265,   0.142518,  -0.354379,   0.481221, -0.0425826,   0.361261,  -0.450136,  -0.194165,   0.758236
URS0000D6C172_12908/1-97_subopt22,  6.23641, -1.34728,-0.519254, -1.48545, -2.34418, -0.57363,  2.03662,  1.16893,  1.61734,-0.349026, 0.778738,-0.522758, 0.111546,-0.501449, 0.118009,-0.698486, 0.527158,-0.685503,-0.192965,  0.62507
URS0000D6C172_12908/1-97_subopt23,  6.37757,-0.723101,  -0.7482, -1.21527, -2.15626,-0.318893,  2.21731, 0.991959,  1.60826,-0.264457, 0.806164,-0.291545,-0.202057, -0.48938,-0.058995,-0.854997, 0.817477,-0.252061,-0.591266, 0.734126
URS0000D6C172_12908/1-97_subopt24,   6.49255,   -1.2269,  0.139804,  -1.14402,  -2.77231, -0.500742,   1.38037,    1.8201,   1.41768,  0.138717,  0.674323,  -1.11845, 0.0901603,  -0.83722,-0.0185349, -0.588929, -0.121005, -0.564351,  -0.29005,  0.810646
URS0000D6AAF7_12908/1-80_subopt0,   6.84006, -0.743984,  -3.12303,   1.04323,  0.773075,  0.922979,  -1.28514,  0.669046,  0.390747,  0.158698,  0.833679,  0.161524,   1.00268,-0.0772513, -0.520387,  0.101815, -0.908906,  0.647638,   -0.4211,-0.0117969
URS0000D6AAF7_12908/1-80_subopt1,   6.89174, -0.664734,  -3.02814,    1.0534,  0.550447,    1.1883, -0.600076,   0.75754,  -0.15617, -0.301139,   0.35581,   1.00331,   1.22471,  0.641243, -0.734599,  0.303447, -0.429201,  0.530929,-0.0814681,  0.216603
URS0000D6AAF7_12908/1-80_subopt2,    6.8601, -0.426208,  -2.93486,   1.22361,  0.602427,  0.874702, -0.256401,  0.851516,  0.652227, -0.675612,   0.50866,  0.963407,  0.726373,    1.0762,   -0.3835,  0.332323, -0.641777,  0.258349,-0.0928525,  0.265329
URS0000D6AAF7_12908/1-80_subopt3,   6.82436, -0.830529,  -3.26648,   1.13783,  0.562251,  0.804578, -0.553604,  0.140185,  0.233622, -0.655133,  0.782257,   1.13895,  0.746854,  0.776005,   -0.6317,  0.144563, -0.519091,  0.379694,-0.0994401,  0.189941
URS0000D6AAF7_12908/1-80_subopt4,   6.22123, -0.370385,  -2.05515, -0.661102,-0.0869479,-0.0132867,   0.68587,  -1.07602,  -0.59309,  0.252454,  0.698737, 0.0623595,  0.318188,  0.294453, -0.919686,0.00677641,  0.186981,  0.568643,  0.335974, -0.107155
URS0000D6AAF7_12908/1-80_subopt5,   6.18959, -0.131857,  -1.96188,  -0.49089,-0.0349652, -0.326876,   1.02955, -0.982047,  0.215306, -0.122022,  0.851586, 0.0224619,  -0.18014,  0.729408, -0.568584, 0.0356552,-0.0255916,  0.296061,  0.324591,-0.0584273
URS0000D6AAF7_12908/1-80_subopt6,    6.1363, -0.326201,  -2.48241, 0.0121006, -0.233811,  0.390375,   1.41759,  -1.35882, -0.358787, -0.335076,-0.0795462,   0.48382, 0.0281153,  0.398858,  -1.02433,  0.198926, -0.350478,  0.157498, 0.0468053,-0.0521242
URS0000D6AAF7_12908/1-80_subopt7,    5.33913,   0.377956,   -2.00704,  -0.224983,  -0.483163,   0.801435,   0.301883,    -1.3788,  -0.527609,   0.076812, -0.0744659,  -0.132922,  -0.139319,  -0.342223,  -0.990058,   0.429433,   0.194761,  -0.326425,  -0.605256,3.49753e-05
URS0000D6AAF7_12908/1-80_subopt8,    6.15953,   -0.27939,   -2.26728,  0.0227149, -0.0180416,   0.239929,   0.515957,   -1.18812,  -0.224178,   0.501784,    0.45446,  -0.768996,   0.205217,  -0.555922,   -1.00911,-0.00663719,  -0.746838,   0.485891,   -0.25182,  -0.204021
URS0000D6AAF7_12908/1-80_subopt9,   6.12791,-0.0408633,  -2.17401,  0.192925, 0.0339447,-0.0736592,  0.859635,  -1.09415,  0.584212,  0.127309,  0.607312, -0.808891, -0.293113, -0.120965, -0.658012, 0.0222387, -0.959409,   0.21331, -0.263201, -0.155293
URS0000D6AAF7_12908/1-80_subopt10,    6.15862,  -0.174805,   -2.16478,0.000894005,  -0.271598,   0.624898,    1.35771,   -1.09776,  -0.849039,   -0.03047,  -0.065977,    0.19068,   0.363234,   0.104381,   -1.18095,   0.196576,  -0.224051,   0.331921,  0.0741289,-0.00495946
URS0000D6AAF7_12908/1-80_subopt11,   6.12698,  0.063721,   -2.0715,  0.171107, -0.219616,  0.311308,   1.70138,  -1.00378,-0.0406436, -0.404947, 0.0868722,   0.15078, -0.135095,  0.539338, -0.829857,  0.225451, -0.436625, 0.0593396, 0.0627448, 0.0437679
URS0000D6AAF7_12908/1-80_subopt12,   5.94753,  -1.42631,-0.0954001,  -1.53713,  -1.36381, -0.532379,   1.57019,  0.511721,   0.58017, -0.693889,  0.424741,   0.73689,  0.837402, -0.109175, -0.193423, -0.642679,  0.360089, -0.619203,  0.286824, -0.438836
URS0000D6AAF7_12908/1-80_subopt13,  6.06863,  -1.5843,0.0933425, -1.40544, -1.77695,-0.581513,   1.3286, 0.445743,  0.57288,-0.726287, 0.358229,  1.03749, 0.654425,0.0824687,-0.080816,-0.639719, 0.248363,-0.446889, 0.308152,-0.453409
URS0000D6AAF7_12908/1-80_subopt14,  6.42729, -1.81812, 0.123295, -1.30758, -2.12231, -1.16214, 0.675377, 0.593641, 0.721834,-0.613338, 0.209123, 0.389647, 0.855319,0.0851436,-0.128958,-0.616075,  0.10096,-0.647458, 0.450916,-0.534719
URS0000D6AAF7_12908/1-80_subopt15,  6.70196, -1.85868, -0.32345,-0.843299,  1.25186,-0.965099,  1.55198, 0.560234,-0.541654, 0.288043, 0.803829, 0.278465,  0.53299, 0.417031,-0.597465, 0.162068, 0.674624, 0.150129, 0.764419, 0.372041
URS0000D6AAF7_12908/1-80_subopt16,   6.33745,  -1.67015, -0.491853, -0.919709,  0.961916, -0.931411,   1.16189,  0.350539, -0.564115, 0.0714097,   1.34748,  0.354218,  0.722952,   0.35021,  -0.24277,  0.136382,  0.506938,0.00299429,  0.857009,  0.220934
URS0000D6AAF7_12908/1-80_subopt17,  6.26636,  -1.7447,-0.606337,-0.903946,  1.01325, -1.24673,   1.3766,0.0469014,0.0550607,-0.181081,  1.23836, 0.600264, 0.448198, 0.487162,-0.424491, 0.118993, 0.513962,-0.105894, 0.739795,0.0952247
URS0000D6AAF7_12908/1-80_subopt18,   5.70505, -0.827219,  -1.78906,  -1.11681,  0.184795, -0.195945,    1.4799, -0.350795, 0.0283128, -0.254141,  0.435365,  0.857801,-0.0223103,  0.504847,  -1.06842,  0.281915,  0.218364,  0.178965,  0.562451, -0.271685
URS0000D6AAF7_12908/1-80_subopt19,   6.11545, -0.318467,  -2.18253, -0.356252, -0.265957,  0.699159,   1.23537,  -1.35694,  -1.10405,-0.0124694, -0.269689, -0.191229,  0.184423,  0.762403, -0.986956, -0.109628,-0.0454416,   1.08088, -0.329742, -0.284487
URS0000D6AAF7_12908/1-80_subopt20,    6.15481,  -0.427538,   -2.37714,  -0.250978,  -0.210606,   0.805896,   0.826741,   -1.08363,   -1.14832,  -0.165592,   -0.06768,   0.139672,   0.262474,   0.754524,  -0.197848,  -0.093205, -0.0741056,   0.732015,-0.00309466,  -0.072572
URS0000D6AAF7_12908/1-80_subopt21,   6.14894, -0.700769,  -2.35416, -0.865739, 0.0496823, -0.127895,   0.65343,  -1.63996, -0.279649, -0.266028,  0.554691,-0.0816284,-0.0510858,  0.944144, -0.614099, -0.393863,-0.0347102,  0.710729,   0.18347, -0.192855
URS0000D6AAF7_12908/1-80_subopt22,   5.36455, -0.089705,  -2.15326,  -1.05191, -0.207645,  0.279505, -0.998579,  -1.71912, -0.626142, 0.0623895,  0.887279, -0.667472, -0.333996,  0.330749,  0.455098,     -0.22,  0.857609,  0.211419,-0.0874578,-0.0567235
URS0000D6AAF7_12908/1-80_subopt23,   6.13232, -0.721716,  -2.40588, -0.836214,  0.226546, -0.162351,  -0.62782,  -1.52658, -0.400655,  0.414946,   1.37362,  -1.18566,-0.0534735, 0.0588652,  0.478412, -0.654487,-0.0409136,  0.986467,  0.252298, -0.290119
URS0000D6AAF7_12908/1-80_subopt24,  6.10066,-0.483188, -2.31261,-0.665999, 0.278529,-0.475942,-0.284149, -1.43261, 0.407743,0.0404697,  1.52647, -1.22555,-0.551801, 0.493822, 0.829512,-0.625612,-0.253483, 0.713889, 0.240913, -0.24139
URS0000D6AEF4_12908/1-96_subopt0,   5.81167, -0.801905, -0.696642,  0.809881,   2.35319,   0.74633,   -1.1128, -0.226221, -0.543731, 0.0647892,  0.571092,  0.785332,-0.0728545,  -1.04776,  -1.31689,   0.32433, -0.439345, -0.507177, -0.466972, 0.0428218
URS0000D6AEF4_12908/1-96_subopt1,  6.27631, -1.13158,-0.771753,  1.24686,  2.88523, 0.629926, -1.61902, 0.152187,-0.289916, 0.224223, 0.621685, 0.718507, 0.108916,-0.830563, -1.28586, 0.349778,-0.443003,-0.413616,-0.599179, 0.572074
URS0000D6AEF4_12908/1-96_subopt2,    7.2172,  -1.22273,  -3.61173,   1.28602,  -0.18143,    1.1861, -0.603364,  0.736414,   0.80639,  -0.40917,  0.520075,  0.719688,   0.82147,  0.893645,  0.191771,  0.689204,   0.42901,-0.0927195, -0.349569,  0.470104
URS0000D6AEF4_12908/1-96_subopt3,    6.4037,  -1.38815,  -1.17994,   1.21614,   2.82576,  0.903572, -0.917104,  0.242374,-0.0109806,-0.0837326, -0.264333,    1.4826,-0.0344267,  -0.59498,  -1.15954,   0.38739, -0.508023, -0.594125, -0.803161,  0.400584
URS0000D6AEF4_12908/1-96_subopt4,  6.70384, -1.40725,-0.878714,  1.30559,  3.07177, 0.774455, -1.15362, 0.610944,-0.445638, 0.191211,  -0.2017, 0.963507,0.0135372,-0.627307, -1.22425, 0.474942,-0.306695,-0.611366,-0.576527, 0.769393
URS0000D6AEF4_12908/1-96_subopt5,  7.10405, -1.52564, -1.17668,   1.2651,  1.77835,  1.31257,-0.496608,  1.10945,-0.209874, 0.152651,-0.195256, 0.593228,-0.113027,-0.370429, -1.02747, 0.725055,  -0.5393,-0.208974,-0.391929, 0.484897
URS0000D6AEF4_12908/1-96_subopt6,   6.47645,  -1.19169,  -1.06506,   1.17788,   2.87477,    1.0839, -0.978945,  0.562738,  -0.48077,  0.140383,-0.0879451,   1.15742,  0.196957, -0.593854,  -1.25213,  0.247423,-0.0596431, -0.706474, -0.430558,   0.32177
URS0000D6AEF4_12908/1-96_subopt7,  6.38791, -1.21114,-0.938956,  1.11872,   2.8181,  1.09052, -1.04696, 0.565349,-0.456669,0.0112745,-0.229053,  1.23354,0.0519703,-0.760008,  -1.1929, 0.401388,-0.401686,-0.542777,-0.686527, 0.475743
URS0000D6AEF4_12908/1-96_subopt8,   7.00717,  -1.61006, -0.338046,   1.25851,    1.1401,  0.623484,  -1.45388,  0.883511, -0.234029,-0.0451213, -0.180891,   1.19519,  0.397054, -0.101629,  -1.48285, 0.0108983, -0.332715,  -0.49333, -0.526594,  0.883767
URS0000D6AEF4_12908/1-96_subopt9,   7.15274,  -1.11083,  -3.34327,     1.152, -0.212871,   1.02412, -0.360545,  0.674186,  0.784267, -0.462368,  0.519431,   0.61754,  0.827628,  0.886802, -0.210788,  0.628359,  0.378205,0.00678047, -0.405689,  0.480114
URS0000D6AEF4_12908/1-96_subopt10,  6.44626,  -1.1778,-0.980071,  1.14062,  2.85679,  1.05083,-0.804848, 0.422373,-0.359435, 0.272984,-0.201829,  1.09947, 0.300125,-0.534427,  -1.4006, 0.302949,-0.062198,-0.522398,-0.515005, 0.240388
URS0000D6AEF4_12908/1-96_subopt11,  6.35773, -1.19725,-0.853973,  1.08146,  2.80012,  1.05745,-0.872865, 0.424983,-0.335331, 0.143876, -0.34294,  1.17559, 0.155137, -0.70058, -1.34137, 0.456911,-0.404242,-0.358699,-0.770972, 0.394359
URS0000D6AEF4_12908/1-96_subopt12,  6.61791, -1.58015,-0.996526,  1.53487,  3.02711, 0.157734, -1.32082,-0.156501,0.0201188, 0.129607, 0.589658,  1.33922,-0.232945,-0.876913, -1.26506, 0.350325,-0.339725,-0.547431,-0.826892, 0.626551
URS0000D6AEF4_12908/1-96_subopt13,  7.08781, -1.73448, -1.33468,  1.44848,  1.73362, 0.772184,-0.543888, 0.438059, 0.257174,0.0728768, 0.359559, 0.999112,-0.355241,-0.549973, -1.11048, 0.602149,-0.600953,-0.159181,-0.643789, 0.325861
URS0000D6AEF4_12908/1-96_subopt14,   6.39316,  -1.36619,  -1.18929,   1.41155,   2.83714,  0.474475,  -1.14824, -0.207771,-0.0150422, 0.0818683,  0.708268,   1.54075,-0.0549014,  -0.84836,  -1.32293,  0.118826, -0.105544, -0.642108, -0.700717,  0.176493
URS0000D6AEF4_12908/1-96_subopt15,   6.30461,  -1.38563,  -1.06319,    1.3524,   2.78048,  0.481096,  -1.21626, -0.205163,0.00905846,-0.0472385,  0.567161,   1.61687, -0.199885,  -1.01452,  -1.26369,   0.27279,  -0.44759, -0.478409, -0.956685,  0.330466
URS0000D6AEF4_12908/1-96_subopt16,   6.9239, -1.78455,-0.462282,  1.49221,  1.10247,0.0140639, -1.62318, 0.112995, 0.231698,-0.103636, 0.615324,  1.57853, 0.145196,-0.356136, -1.55364,-0.117698,-0.378618,-0.428965,-0.796752, 0.738491
URS0000D6AEF4_12908/1-96_subopt17,   7.42443,  -1.81541, -0.980826,   1.56501,   1.86213,  0.641873, -0.661651,  0.898486, -0.110347,  0.260816,  0.589966,  0.519224, -0.208583, -0.661117,  -1.19461,  0.824283, -0.632354,0.00988666,0.00409868,  0.658413
URS0000D6AEF4_12908/1-96_subopt18,   6.71976,  -1.40621, -0.862744,   1.52868,   3.13893,  0.288566,   -1.4018,  0.138908, -0.437991,   0.41327,  0.785246,  0.995052,-0.0394963, -0.836268,  -1.39783,  0.162348,  0.166067,  -0.70101, -0.479683,  0.509076
URS0000D6AEF4_12908/1-96_subopt19,     6.62, -1.41918,-0.768327,  1.44096,  3.02191, 0.355381, -1.45332, 0.148103,-0.423152, 0.210159, 0.642513,  1.11274,-0.169927, -1.05914, -1.33257, 0.354211,-0.244267,-0.497317,-0.734256,  0.70237
URS0000D6AEF4_12908/1-96_subopt20,   7.21013,  -1.80928, -0.165717,   1.56866,   1.33114,-0.0623869,  -1.79566,  0.468096, -0.233045,   0.12384,  0.673939,   1.12304,  0.148395, -0.424329,    -1.605,-0.0366681,  -0.15769, -0.462944, -0.579548,   1.09788
URS0000D6AEF4_12908/1-96_subopt21,  6.41307,-0.984622,-0.624309,  1.38825,  2.78245, 0.915104, -1.17137, 0.273301,-0.139518,0.0856585, 0.905113,  1.08944,-0.390191, -1.02282, -1.12731, 0.272171,-0.464908,-0.636294,-0.603302, 0.425771
URS0000D6AEF4_12908/1-96_subopt22,  7.08723, -1.57191, -1.10007,  1.35018,  1.72139, 0.962524,-0.674292, 0.745727, -0.18607,  0.15034, 0.407554, 0.765001,-0.286848,-0.727308,   -1.148, 0.610014,-0.492621,  -0.1095, -0.53136, 0.404111
URS0000D6AEF4_12908/1-96_subopt23,   7.55301,  -1.78026, -0.557332,   1.43947,  0.356954,  0.512101,   -1.1371,  0.996324, 0.0260421, 0.0948506,  0.413747,  0.757022,-0.0164776,-0.0776749,  -1.51005,  0.132662, -0.403957, -0.179067, -0.454495,  0.852817
URS0000D6AEF4_12908/1-96_subopt24,  6.42202, -1.35877, -1.19994,  1.40094,  2.87895, 0.557277, -1.23075,-0.192145,-0.212632, 0.013821, 0.749898,  1.43303,-0.214774, -0.83966, -1.07476, 0.124142,0.0523433,-0.813054,-0.602024, 0.132844
URS0000D68C3F_12908/1-96_subopt0,   5.81167, -0.801905, -0.696642,  0.809881,   2.35319,   0.74633,   -1.1128, -0.226221, -0.543731, 0.0647892,  0.571092,  0.785332,-0.0728545,  -1.04776,  -1.31689,   0.32433, -0.439345, -0.507177, -0.466972, 0.0428218
URS0000D68C3F_12908/1-96_subopt1,  6.27631, -1.13158,-0.771753,  1.24686,  2.88523, 0.629926, -1.61902, 0.152187,-0.289916, 0.224223, 0.621685, 0.718507, 0.108916,-0.830563, -1.28586, 0.349778,-0.443003,-0.413616,-0.599179, 0.572074
URS0000D68C3F_12908/1-96_subopt2,    7.2172,  -1.22273,  -3.61173,   1.28602,  -0.18143,    1.1861, -0.603364,  0.736414,   0.80639,  -0.40917,  0.520075,  0.719688,   0.82147,  0.893645,  0.191771,  0.689204,   0.42901,-0.0927195, -0.349569,  0.470104
URS0000D68C3F_12908/1-96_subopt3,    6.4037,  -1.38815,  -1.17994,   1.21614,   2.82576,  0.903572, -0.917104,  0.242374,-0.0109806,-0.0837326, -0.264333,    1.4826,-0.0344267,  -0.59498,  -1.15954,   0.38739, -0.508023, -0.594125, -0.803161,  0.400584
URS0000D68C3F_12908/1-96_subopt4,  6.70384, -1.40725,-0.878714,  1.30559,  3.07177, 0.774455, -1.15362, 0.610944,-0.445638, 0.191211,  -0.2017, 0.963507,0.0135372,-0.627307, -1.22425, 0.474942,-0.306695,-0.611366,-0.576527, 0.769393
URS0000D68C3F_12908/1-96_subopt5,  7.10405, -1.52564, -1.17668,   1.2651,  1.77835,  1.31257,-0.496608,  1.10945,-0.209874, 0.152651,-0.195256, 0.593228,-0.113027,-0.370429, -1.02747, 0.725055,  -0.5393,-0.208974,-0.391929, 0.484897
URS0000D68C3F_12908/1-96_subopt6,   6.47645,  -1.19169,  -1.06506,   1.17788,   2.87477,    1.0839, -0.978945,  0.562738,  -0.48077,  0.140383,-0.0879451,   1.15742,  0.196957, -0.593854,  -1.25213,  0.247423,-0.0596431, -0.706474, -0.430558,   0.32177
URS0000D68C3F_12908/1-96_subopt7,  6.38791, -1.21114,-0.938956,  1.11872,   2.8181,  1.09052, -1.04696, 0.565349,-0.456669,0.0112745,-0.229053,  1.23354,0.0519703,-0.760008,  -1.1929, 0.401388,-0.401686,-0.542777,-0.686527, 0.475743
URS0000D68C3F_12908/1-96_subopt8,   7.15274,  -1.11083,  -3.34327,     1.152, -0.212871,   1.02412, -0.360545,  0.674186,  0.784267, -0.462368,  0.519431,   0.61754,  0.827628,  0.886802, -0.210788,  0.628359,  0.378205,0.00678047, -0.405689,  0.480114
URS0000D68C3F_12908/1-96_subopt9,  6.44626,  -1.1778,-0.980071,  1.14062,  2.85679,  1.05083,-0.804848, 0.422373,-0.359435, 0.272984,-0.201829,  1.09947, 0.300125,-0.534427,  -1.4006, 0.302949,-0.062198,-0.522398,-0.515005, 0.240388
URS0000D68C3F_12908/1-96_subopt10,  6.35773, -1.19725,-0.853973,  1.08146,  2.80012,  1.05745,-0.872865, 0.424983,-0.335331, 0.143876, -0.34294,  1.17559, 0.155137, -0.70058, -1.34137, 0.456911,-0.404242,-0.358699,-0.770972, 0.394359
