 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF02958#URS0000D6C13D_12908/1-114#subopt3,    6.0053,  -1.19107,  0.197251, -0.473367, 0.0801891, -0.969125,   1.17794, -0.106078,  -0.52065, -0.867586,  0.876356, -0.719466,-0.0273184,   1.00237, -0.183106,0.00385206,  0.573115,  0.568295
RF02958#URS0000D65C6D_658081/1-114#subopt0,  7.26234, 0.116741, -1.02773,-0.317999,-0.529965, 0.415384, 0.160192, 0.712084,-0.297706,-0.268641,-0.643438, -1.74593, -1.47412,-0.404124,-0.803908,0.0863762,0.0327804,-0.610235
RF02958#URS0000D65C6D_658081/1-114#subopt1,   7.17211, -0.294262, -0.489166,  0.657416, -0.537179,  0.373563,  -0.14467,  0.187023,-0.0967043, -0.392095,  -1.07894,  -2.11805,  -1.16875, -0.207977,  -1.29798,  0.174804, 0.0187895,  -0.60093
RF02958#URS0000D65C6D_658081/1-114#subopt2,   7.12457, -0.294774, -0.300705,  0.391802,  -0.53616,  0.618965, 0.0299701, -0.750808,  0.043196, -0.585326, -0.740117,  -1.91227,  -1.02976,  0.217936, -0.851195,  0.771008,-0.0929042, -0.624172
RF02958#URS0000D65C6D_658081/1-114#subopt3,  7.02695,-0.431525,-0.483684, 0.384397,-0.447182,0.0318172,  0.32504,-0.649346,-0.261086,-0.962107, -1.40678, -2.13393, -1.32357,-0.173688,-0.745245, 0.509288,-0.240682,-0.703955
RF03130#CP019331.1/208098-208069#subopt0,  2.66938,-0.302727,-0.448538,-0.619561,  2.41142,-0.618425, 0.291262, 0.739961, 0.235696,0.0894098, 0.875362, 0.293353,-0.429596,-0.420327,0.0718378, -0.31467, 0.411643,-0.406555
RF03130#CP019331.1/208098-208069#subopt1,   3.40524,  0.308454,  -1.34594, -0.798792,   2.42044,  -1.03406,  0.047408,  0.227196,-0.0433911,   0.43667,  0.643372, 0.0995836,-0.0351225,-0.0191158, -0.556396, -0.277783,  0.440732, -0.752064
RF03130#CP019331.1/208098-208069#subopt2,    3.3426, -0.044911, -0.140839,  0.693972,   2.55927, -0.171561,  0.171411,  0.290846,  0.046393,  0.126987,0.00128141, -0.107442, -0.668635, -0.747893,  0.485422, -0.477164,-0.0675497, -0.239882
RF03130#CP019331.1/208098-208069#subopt3,   4.02808,  0.532994,  -1.13873,   0.61369,   2.68727,   -1.2588, -0.577775, -0.653516, -0.170925,  0.817507,  0.405784,   -0.8878,  0.525194, -0.188673, -0.783822,  0.257737,-0.0881368, -0.246015
RF03130#LT629752.1/2327677-2327706#subopt0,  2.66938,-0.302727,-0.448538,-0.619561,  2.41142,-0.618425, 0.291262, 0.739961, 0.235696,0.0894098, 0.875362, 0.293353,-0.429596,-0.420327,0.0718378, -0.31467, 0.411643,-0.406555
RF03130#LT629752.1/2327677-2327706#subopt1,   3.40524,  0.308454,  -1.34594, -0.798792,   2.42044,  -1.03406,  0.047408,  0.227196,-0.0433911,   0.43667,  0.643372, 0.0995836,-0.0351225,-0.0191158, -0.556396, -0.277783,  0.440732, -0.752064
RF03130#LT629752.1/2327677-2327706#subopt2,    3.3426, -0.044911, -0.140839,  0.693972,   2.55927, -0.171561,  0.171411,  0.290846,  0.046393,  0.126987,0.00128141, -0.107442, -0.668635, -0.747893,  0.485422, -0.477164,-0.0675497, -0.239882
RF03130#LT629752.1/2327677-2327706#subopt3,   4.02808,  0.532994,  -1.13873,   0.61369,   2.68727,   -1.2588, -0.577775, -0.653516, -0.170925,  0.817507,  0.405784,   -0.8878,  0.525194, -0.188673, -0.783822,  0.257737,-0.0881368, -0.246015
RF03130#LT670850.1/2437797-2437768#subopt0,  2.66938,-0.302727,-0.448538,-0.619561,  2.41142,-0.618425, 0.291262, 0.739961, 0.235696,0.0894098, 0.875362, 0.293353,-0.429596,-0.420327,0.0718378, -0.31467, 0.411643,-0.406555
RF03130#LT670850.1/2437797-2437768#subopt1,   3.40524,  0.308454,  -1.34594, -0.798792,   2.42044,  -1.03406,  0.047408,  0.227196,-0.0433911,   0.43667,  0.643372, 0.0995836,-0.0351225,-0.0191158, -0.556396, -0.277783,  0.440732, -0.752064
RF03130#LT670850.1/2437797-2437768#subopt2,    3.3426, -0.044911, -0.140839,  0.693972,   2.55927, -0.171561,  0.171411,  0.290846,  0.046393,  0.126987,0.00128141, -0.107442, -0.668635, -0.747893,  0.485422, -0.477164,-0.0675497, -0.239882
RF03130#LT670850.1/2437797-2437768#subopt3,   4.02808,  0.532994,  -1.13873,   0.61369,   2.68727,   -1.2588, -0.577775, -0.653516, -0.170925,  0.817507,  0.405784,   -0.8878,  0.525194, -0.188673, -0.783822,  0.257737,-0.0881368, -0.246015
RF03130#URS0001A23FB0_12908/1-30#subopt0,  2.66938,-0.302727,-0.448538,-0.619561,  2.41142,-0.618425, 0.291262, 0.739961, 0.235696,0.0894098, 0.875362, 0.293353,-0.429596,-0.420327,0.0718378, -0.31467, 0.411643,-0.406555
RF03130#URS0001A23FB0_12908/1-30#subopt1,   3.40524,  0.308454,  -1.34594, -0.798792,   2.42044,  -1.03406,  0.047408,  0.227196,-0.0433911,   0.43667,  0.643372, 0.0995836,-0.0351225,-0.0191158, -0.556396, -0.277783,  0.440732, -0.752064
RF03130#URS0001A23FB0_12908/1-30#subopt2,    3.3426, -0.044911, -0.140839,  0.693972,   2.55927, -0.171561,  0.171411,  0.290846,  0.046393,  0.126987,0.00128141, -0.107442, -0.668635, -0.747893,  0.485422, -0.477164,-0.0675497, -0.239882
RF03130#URS0001A23FB0_12908/1-30#subopt3,   4.02808,  0.532994,  -1.13873,   0.61369,   2.68727,   -1.2588, -0.577775, -0.653516, -0.170925,  0.817507,  0.405784,   -0.8878,  0.525194, -0.188673, -0.783822,  0.257737,-0.0881368, -0.246015
RF03130#LT629794.1/2413989-2414018#subopt0,  4.08117, 0.632695, -1.35566, 0.611446,  1.58794,-0.827201,-0.922783,-0.518963,-0.268822, 0.721829, 0.519922,-0.318234, 0.626092, 0.375257, -1.00552, 0.372303, 0.131342,-0.771174
RF03130#LT629794.1/2413989-2414018#subopt1,  2.66938,-0.302727,-0.448538,-0.619561,  2.41142,-0.618425, 0.291262, 0.739961, 0.235696,0.0894098, 0.875362, 0.293353,-0.429596,-0.420327,0.0718378, -0.31467, 0.411643,-0.406555
RF03130#LT629794.1/2413989-2414018#subopt2,    3.40694,   0.317589,   -1.52228,  -0.637526,    1.47113,   -0.11462,  -0.166217,-0.00445925, -0.0882999,    0.34265,   0.872515,   0.104218,   0.458248,  0.0835298,   -0.39332,  -0.300411,    0.60857,  -0.807504
RF03130#LT629794.1/2413989-2414018#subopt3,   3.40524,  0.308454,  -1.34594, -0.798792,   2.42044,  -1.03406,  0.047408,  0.227196,-0.0433911,   0.43667,  0.643372, 0.0995836,-0.0351225,-0.0191158, -0.556396, -0.277783,  0.440732, -0.752064
RF03142#URS0001A246D4_12908/1-69#subopt0,  3.75627, 0.996858, -1.68291,-0.939588,  1.29002, -1.02727, 0.412529, 0.377262,0.0931477,  0.91183, 0.218195, 0.431835, 0.457019,  1.34856,-0.526615, -0.58338,-0.420008,-0.784593
RF03142#FXYF01000010.1/45420-45352#subopt0,  3.70926, 0.940785, -1.75431,-0.955375,  1.24626,-0.944977,0.0491353, 0.137181,0.0053117, 0.954637, 0.487652, 0.363317, 0.141183, 0.967287,-0.734615,-0.692545,-0.327067, -0.52015
RF03142#FXYF01000010.1/45420-45352#subopt1,   3.78714,  0.907495,  -1.59535,  -1.18936,   1.44098, -0.525648,  0.502076,-0.0660512, -0.134144,   0.23353,  0.211393,  0.352918,  0.794406,  0.865427, -0.582222, 0.0623415, -0.547881,  -1.08344
RF03142#FXYF01000010.1/45420-45352#subopt2,   3.7528, 0.940817,  -1.6062, -1.20793,  1.00548,-0.501637, 0.424688,-0.502305,-0.161289, 0.551054, 0.411789, 0.457104, 0.478816, 0.913683,-0.874182,-0.388877,-0.424905,-0.486925
RF03142#FXYF01000010.1/45420-45352#subopt3,   4.24962,   1.25056,  -1.19355,-0.0257332,   1.20437, -0.301711,   0.45525, -0.864669, -0.708961,  0.834949,  0.263009,-0.0114858,  0.506654,  0.962534,    -0.822, -0.472023, -0.920421,  -0.11409
RF03142#URS0001A234C0_12908/1-69#subopt0,  3.70926, 0.940785, -1.75431,-0.955375,  1.24626,-0.944977,0.0491353, 0.137181,0.0053117, 0.954637, 0.487652, 0.363317, 0.141183, 0.967287,-0.734615,-0.692545,-0.327067, -0.52015
RF03142#URS0001A24051_12908/1-65#subopt0,  3.87092,  1.04388, -1.76044,-0.928573, 0.492361, -0.49376,-0.158341,0.0561022, 0.194897,   1.2158, 0.809169, 0.475732, 0.751333, 0.920498, -0.38882,-0.899868,-0.407714,-0.652462
RF03142#URS0001A24051_12908/1-65#subopt1,    4.3111,   1.23682,  -1.67987,  0.087065,  0.622095, -0.603679, -0.576583, -0.583129,-0.0525008,   1.58066,  0.421353, -0.379136,   1.18729,   0.76213, -0.550386, -0.493021,  -1.06028, -0.181957
RF03142#URS0001A24051_12908/1-65#subopt2,  4.41964,  1.29065, -1.76552, 0.117542, 0.569986,-0.415682,-0.630712,-0.551712, 0.182323,  1.36801,-0.137772,-0.141093,  0.69025, 0.563895,-0.151727, -0.51642,-0.995271,-0.122837
RF03142#URS0001A24051_12908/1-65#subopt3,  4.39969, -1.18317,-0.667399, 0.815198,-0.268379,-0.502747,-0.260077,-0.330976, 0.879165, 0.949538, 0.136255, 0.922817,-0.117914, 0.249003, 0.038361,-0.275806,-0.159319,  1.25403
RF03142#URS0001A2362F_12908/1-76#subopt0,   5.60759, -0.446222, -0.727434,   0.21351, -0.108161, -0.377152,  0.357761,-0.0732244,  0.287232, -0.542053,  0.284764,  0.975899,  0.278183,  0.316416, -0.320039,  0.351238, -0.121233,   1.32588
RF03142#URS0001A2362F_12908/1-76#subopt1,   6.10753, 0.0537857, -0.320452,  0.953608,   0.14795, -0.142796,  0.282994, -0.397252, 0.0399002,-0.0973428, -0.241671,  0.467495,  0.725366, -0.105438, -0.429959,  0.387113, 0.0184071,   0.94627
RF03142#URS0001A2362F_12908/1-76#subopt2,   4.42061,   1.28471,  -1.87116,   -1.1882,  0.704534, -0.131576,  0.255239,  0.117587, -0.422524,0.00173301,   0.89057,  0.737799,  0.394325,   1.24129,  -1.00129, -0.776281,  -0.58836, -0.729061
RF03142#URS0001A2362F_12908/1-76#subopt3,   4.92322,   1.61648,  -1.90333, -0.256012,   0.85295, -0.125989,-0.0400199, -0.465313, -0.632098,  0.296641,  0.585773,-0.0694657,  0.760547,   1.15579,   -1.1256, -0.390306,  -1.17424, -0.417341
RF02957#URS0000D6BF88_755863/1-129#subopt0,   6.8364,-0.184595,  3.05784,-0.386015, 0.623166, -0.16106,-0.216982, -1.18677,  3.05146, -1.39463,  0.08833, 0.863186,-0.408817,-0.120858,-0.706961,-0.632511, 0.193349,-0.273367
RF02957#URS0000D6BF88_755863/1-129#subopt1,    7.1562,-0.0409152,   3.22855,0.00770827,  0.609221, -0.170153, -0.182571,  -1.35409,   3.23857,  -1.57893, -0.237501,  0.894807, -0.492392, -0.156814,  -0.65769, -0.603048,  0.263759,  -0.30814
RF02957#URS0000D6BF88_755863/1-129#subopt2,   5.96089,  -1.01809,    3.9061,-0.0884849,  0.417007,-0.0519266, -0.959518,  -1.21489,   2.20445, -0.644504,  0.775038,    0.4239, -0.191434,  0.817523,   -1.3715, -0.611226,0.00883712, -0.481336
RF02957#URS0000D6BF88_755863/1-129#subopt3,  6.77266,-0.212488,  2.82731,-0.332296, 0.333798,-0.714617, -1.00525, -1.51584,  2.40353,-0.755298, 0.839339,   0.3128, 0.487515, 0.546692, -1.72648,-0.303739, 0.153474,-0.148621
RF02957#URS0000D6BF88_360102/1-129#subopt0,   6.8364,-0.184595,  3.05784,-0.386015, 0.623166, -0.16106,-0.216982, -1.18677,  3.05146, -1.39463,  0.08833, 0.863186,-0.408817,-0.120858,-0.706961,-0.632511, 0.193349,-0.273367
RF02957#URS0000D6BF88_360102/1-129#subopt1,    7.1562,-0.0409152,   3.22855,0.00770827,  0.609221, -0.170153, -0.182571,  -1.35409,   3.23857,  -1.57893, -0.237501,  0.894807, -0.492392, -0.156814,  -0.65769, -0.603048,  0.263759,  -0.30814
RF02957#URS0000D6BF88_360102/1-129#subopt2,   5.96089,  -1.01809,    3.9061,-0.0884849,  0.417007,-0.0519266, -0.959518,  -1.21489,   2.20445, -0.644504,  0.775038,    0.4239, -0.191434,  0.817523,   -1.3715, -0.611226,0.00883712, -0.481336
RF02957#URS0000D6BF88_360102/1-129#subopt3,  6.77266,-0.212488,  2.82731,-0.332296, 0.333798,-0.714617, -1.00525, -1.51584,  2.40353,-0.755298, 0.839339,   0.3128, 0.487515, 0.546692, -1.72648,-0.303739, 0.153474,-0.148621
RF02957#AL590842.1/1239599-1239471#subopt0,   6.8364,-0.184595,  3.05784,-0.386015, 0.623166, -0.16106,-0.216982, -1.18677,  3.05146, -1.39463,  0.08833, 0.863186,-0.408817,-0.120858,-0.706961,-0.632511, 0.193349,-0.273367
RF02957#AL590842.1/1239599-1239471#subopt1,    7.1562,-0.0409152,   3.22855,0.00770827,  0.609221, -0.170153, -0.182571,  -1.35409,   3.23857,  -1.57893, -0.237501,  0.894807, -0.492392, -0.156814,  -0.65769, -0.603048,  0.263759,  -0.30814
RF02957#AL590842.1/1239599-1239471#subopt2,   5.96089,  -1.01809,    3.9061,-0.0884849,  0.417007,-0.0519266, -0.959518,  -1.21489,   2.20445, -0.644504,  0.775038,    0.4239, -0.191434,  0.817523,   -1.3715, -0.611226,0.00883712, -0.481336
RF02957#AL590842.1/1239599-1239471#subopt3,  6.77266,-0.212488,  2.82731,-0.332296, 0.333798,-0.714617, -1.00525, -1.51584,  2.40353,-0.755298, 0.839339,   0.3128, 0.487515, 0.546692, -1.72648,-0.303739, 0.153474,-0.148621
RF02957#URS0000D661CF_527002/1-130#subopt0,   6.3835,-0.882291,  4.17114, 0.387227, 0.831077,-0.207865,-0.765219, -1.20459,   2.5143,-0.948699,-0.105694, 0.526252,-0.632666, 0.471036,  -1.0985,-0.610939,-0.163192,-0.148052
RF02957#URS0000D661CF_527002/1-130#subopt1,   6.70166, -0.701013,   4.27353,  0.872401,   0.83664, -0.434556, -0.719036,  -1.54838,   2.31125, -0.599003,-0.0840197,  0.620164, -0.409082,  0.644891,  -1.15171, -0.320535, -0.242309, -0.315735
RF02957#URS0000D661CF_527002/1-130#subopt2,   7.21595,   1.85954,  0.888164,  0.520175,   1.01863,  0.694834,  0.423663,  -1.43322,   1.26302, 0.0402846,-0.0349638, -0.532612, -0.134106,  0.234922,  -1.16908, -0.151413, -0.578008, -0.152704
RF02957#URS0000D661CF_527002/1-130#subopt3,  7.60265,   2.2077, 0.514092,  0.46663,  0.99061, 0.624347, 0.390655, -1.50398,  1.35256,0.0319367,-0.495228,-0.380729,-0.475258, 0.266376, -1.09248,-0.181917,-0.539915,-0.116774
RF02957#URS0000D6D18E_947561/1-130#subopt0,   6.91018, -0.201456,   3.30589, -0.577655,   0.56225,  0.131486, -0.617971, -0.915302,   2.89428,  -1.27498,  0.612972,   0.85547, -0.282719,  0.123625, -0.825895, -0.570018,  0.272711,-0.0770524
RF02957#URS0000D6D18E_947561/1-130#subopt1,  7.21856,0.0446111,  3.36357,0.0813984, 0.827891, 0.279111,-0.551154,-0.605416,  2.64205,-0.864477, 0.280366,  1.74061,-0.455928,-0.301942,-0.622694, 0.204885,0.0779549,  -0.2361
RF02957#URS0000D6D18E_947561/1-130#subopt2,    6.8244,  -0.28941,   3.41433, -0.590226,  0.469167,  0.177744, -0.762843, -0.782817,   2.73548,  -1.18273,   1.32255,  0.724762, 0.0503334,  0.438801,  -1.11532, -0.703375,   0.30646,-0.0509199
RF02957#URS0000D6D18E_947561/1-130#subopt3,   7.25442,-0.0759518,   3.52429, -0.121547,  0.388467,  0.177808,  -0.72886, -0.985747,   2.97063,  -1.45373,  0.712693,  0.746374, -0.223238,  0.241461, -0.854815, -0.655977,  0.459406, -0.116566
RF01717#KJ019103.1/171801-171896#subopt0,   3.41438,   -1.1615,   1.39057, -0.303959,  0.469307,  0.657633,  -1.28502,-0.0487403, -0.818041, -0.805839, 0.0727775,  0.547798,  0.825519, 0.0614831, 0.0370129, -0.279412, -0.724452,   0.04753
RF01717#KJ019103.1/171801-171896#subopt1,   3.99131,  -1.50871,  -1.20683,  0.520651, -0.419563, -0.163259, -0.801029,  0.272698, -0.133993, -0.403151, 0.0390733,  0.774347,  0.303857, -0.719346,-0.0356806,  0.271225, -0.741241,     0.292
RF01717#KJ019103.1/171801-171896#subopt2,    3.0364,  -2.17566, -0.138616,  0.865612, -0.418782,  0.162866, -0.180715,  0.430304, -0.450196, -0.331846,  0.414887,  0.133384,  0.682937,-0.0759207,  0.490022,  0.288142, -0.725051, -0.292272
RF01717#KJ019103.1/171801-171896#subopt3,    3.0634,  -2.20181,  -0.15158,  0.850333,  -0.22384,0.00660445,  -0.62819,  0.465563, -0.467949, -0.360103,  0.684809,  0.329224,  0.408851, -0.487608,  0.287574,  0.302339, -0.806245, -0.102144
RF01717#GU071105.1/181614-181709#subopt0,   4.41512,-0.0336637,   1.04517, 0.0749265,  0.839476,   1.14468, -0.673742,  0.099683, 0.0367564, -0.103202,  0.493348, 0.0914596,  0.620862,  0.604632,  0.554793,-0.0454982, -0.496586, -0.171123
RF01717#GU071105.1/181614-181709#subopt1,   3.58178, -0.839573,   1.69218,  0.168126,   0.70832,  0.532979, -0.764026, -0.250694,  0.035801,  -0.18069,-0.0883699,  0.254739,  0.516071,  0.923995,  0.075777,-0.0994175, -0.329648, -0.381898
RF01717#GU071105.1/181614-181709#subopt2,  2.67221, -1.36698,  1.09692, -1.32495, 0.454247, 0.505479,-0.521307,-0.125618, -0.91047, -0.35939,-0.544411, 0.166862, 0.618343, 0.620135, 0.327361,-0.258858,-0.817012,-0.435198
RF01717#GU071105.1/181614-181709#subopt3,   3.59171, -0.988001,   1.51992,  0.433133,  0.326758,  0.188411,  -1.14457,  0.136691, -0.174409, 0.0106866,  0.140283,-0.0208517,  0.466883,  0.517939,  0.281404, -0.887706, -0.452542,-0.0932324
RF01717#FM207411.1/8698-8606#subopt0,     4.48126,   -0.453217,    -1.61706,    0.611768,   -0.054406,-0.000279229,  0.00102316,    -1.01471,    0.394213,    0.656023,    -1.07019,   -0.125348,    0.639338,   -0.538725,    0.481627,    0.282374,    -1.02175,   0.0368892
RF01717#FM207411.1/8698-8606#subopt1,   5.57044, -0.139702, -0.975296,    2.0881, -0.422628,  0.448681, -0.390635, -0.747949,  0.307664,   1.15854,  -1.16971,-0.0711797,   1.13638, -0.357474,  0.397587,  0.626584, -0.493402, 0.0271554
RF01717#FM207411.1/8698-8606#subopt2,    4.6391,  -1.16077,-0.0129179,   1.65234,-0.0661254,  0.532114,  0.842396, -0.384397,  0.797214,   1.17752, -0.296238,  0.250903, -0.690876, -0.814853,  0.597224, -0.399019, -0.531041,  0.235011
RF01717#FM207411.1/8698-8606#subopt3,   4.67518,  -1.20512,-0.0515968,   1.44811,  -0.44186,    1.0012,   1.12845, -0.664915,  -0.32754,  0.161752, -0.528233,  0.538114, -0.604244, -0.816293,  0.267704,-0.0936067,  -0.84849,  0.161207
RF01717#GU071103.1/169510-169600#subopt0,   4.08754,  -1.44064,  -2.00497, -0.784624,  0.300317, -0.969438,  -0.14907, -0.315549,  0.690954,  0.305531,-0.0776184,-0.0292783,  -0.82132,  0.289431, -0.145051,-0.0875354,  0.398968,  0.785328
RF01717#GU071103.1/169510-169600#subopt1,   4.97482, -0.910209,  -1.51164,  0.839193,  0.145244, -0.481762, -0.520881, -0.555317,  0.464661,  0.359983,  0.227472, -0.152989, -0.802722,   0.55791,-0.0210118, 0.0802231,  0.361589,  0.933916
RF01717#GU071103.1/169510-169600#subopt2,  4.91462,-0.887232,  -1.5574,  1.01067,-0.510453,-0.138634,  -0.8283,-0.546838, 0.750329, 0.218217, 0.407377, 0.252303,-0.406471, 0.613435,-0.162097,0.0692352,0.0458439, 0.490477
RF01717#GU071103.1/169510-169600#subopt3,  3.41028, -1.90119,-0.973536,-0.609186,  0.54116,-0.531581, 0.673791, 0.363794, 0.523404, 0.146343, 0.938746,-0.325711,-0.725406, 0.609179, 0.417738,-0.209088, 0.417845, 0.288589
RF01717#KU686209.1/159627-159718#subopt0,   3.33166,  -1.72673, -0.929145, -0.544404,-0.0201839, -0.137736,  0.665117,  0.527526,  0.245314,  0.276641,  0.855047,  0.211038, -0.183078, -0.333289, 0.0698308, -0.534286, -0.886127,  0.329362
RF01717#KU686209.1/159627-159718#subopt1,    3.32674,   -1.65976,   -1.41122,   -0.46489,  -0.644904,  -0.244495,  0.0369352,  -0.214655,  0.0359406,   0.153934,  -0.236702,   0.384797,-0.00532383,  -0.686416,   0.125267,  -0.306522,   -0.86243,    0.35746
RF01717#KU686209.1/159627-159718#subopt2,   2.35934,  -2.31715, -0.312522, -0.161654, -0.509399, -0.121303,  0.191911,-0.0144867, -0.342679,  0.206604,  0.454424,-0.0992637,  0.079917, -0.491091,  0.376738, -0.288421, -0.918497,-0.0762856
RF01725#KB456687.1/1545-1438#subopt0,  5.71419, -1.02339,  3.10024, 0.447159, 0.342337, 0.390061, -1.67015, 0.852161,-0.249365, 0.429111, 0.518316, 0.913429, 0.263995, 0.916014,-0.258556, 0.116764, -0.14932, 0.374698
RF01725#KB456687.1/1545-1438#subopt1,   5.68211,  -1.13895,   2.96983,   0.39689,   0.42019,  0.481312,  -1.78552,   0.75716,  -0.15014,  0.355896,  0.450986,   0.77526,  0.284385,  0.784336, -0.302522,-0.0275208,  -0.14658,  0.538917
RF01725#KB456687.1/1545-1438#subopt2,   5.75236,  -1.05661,    3.0206,  0.201077,  0.238549,  0.580089,  -1.28255,  0.272461,  -0.20338,-0.0472626, -0.354243,   1.01849,  0.184404,  0.427511,-0.0114905,  0.294566, -0.280684,  0.481977
RF01725#KB456687.1/1545-1438#subopt3,   5.53629,  -1.16499,     2.902,  0.253742, -0.251468,   1.18173,  -1.70562,  0.129901, -0.517295,-0.0658376,  0.420476,   1.28862,  0.873572,  0.618386, -0.185031,  0.209948, -0.116048,  0.474522
RF01725#ATDL01000014.1/305234-305140#subopt0,  5.87524, 0.477248, 0.375217,-0.340693,   1.7269, 0.470422, -1.38454,  1.42728, 0.557454, 0.430647,0.0715173,-0.310315,-0.330881,-0.430822, 0.164508,  0.11998, 0.182467,0.0742963
RF01725#ATDL01000014.1/305234-305140#subopt1,   5.87721,  0.480712,  0.292576, -0.270355,   1.38742,  0.827101,  -1.58984,   1.40105,  0.561888,  0.328583,  0.131091, -0.183603,-0.0436552, -0.372306,  0.178115,   0.14932,  0.165375, 0.0924631
RF01725#ATDL01000014.1/305234-305140#subopt2,  5.85435, 0.524556, 0.361301,-0.352957,  1.36867, 0.676289, -1.16053,  1.27568, 0.518027, 0.451405,0.0287858,-0.419026,-0.412538,-0.192779, 0.139396,0.0458155, 0.211947, 0.277936
RF01725#ATDL01000014.1/305234-305140#subopt3,  5.96821, 0.579272, 0.493631,-0.563745,  1.30349,  1.11817, -1.27113, 0.775338, 0.260597, 0.111426, 0.212777,-0.103942,-0.022693,-0.502833,0.0450092, 0.458152,  0.17476,0.0817379
RF01725#CP011568.2/2341891-2341786#subopt0,  6.02539, -1.97807,  2.42785, 0.435022, -1.61023,  1.49305,  -0.4088,-0.365316,-0.432388,-0.448298, -1.08327,0.0261158,-0.678602, 0.302494, -0.25528,  1.36652,  1.03126,-0.960423
RF01725#CP011568.2/2341891-2341786#subopt1,    6.1514,  -2.02273,   2.54388,   0.49095, -0.861175,  0.700966, -0.239501,  0.277577, -0.101944,-0.0434802,  -1.13283, -0.858079,  -1.32811,  0.279693, -0.439647,   1.02699,  0.840979, -0.934614
RF01725#CP011568.2/2341891-2341786#subopt2,   6.01495,  -2.01098,   2.41546,  0.402334,  -1.56336,   1.46872, -0.373227, -0.369502,  -0.42577, -0.493156,  -1.12757,-0.0227659, -0.638699,  0.227595, -0.253631,   1.31286,  0.990942, -0.920809
RF01725#CP011568.2/2341891-2341786#subopt3,   6.1559, -1.92043,  2.55827, 0.632663, -1.35959,  1.16678,-0.660429,  0.33757,-0.332194,0.0281433,-0.413209,-0.494394,-0.886201, 0.550996,  -0.5346,  1.06127,  1.00562, -1.11368
RF01725#BAMW01000022.1/16179-16288#subopt0,  6.13434, -1.41316,  1.17513, 0.782251,-0.863276,-0.441786,-0.600377, 0.026998,  1.39426, 0.439804,  1.66391, 0.593519,-0.170299,  1.51961, 0.562409,-0.596385, 0.359439,-0.166971
RF01725#BAMW01000022.1/16179-16288#subopt1,   6.24145,  -1.38591,   1.01879,  0.791121, -0.516481,  -0.78756, -0.382436, 0.0602619,   1.42274,  0.490189,  0.758171,  0.526283, -0.761771,   1.37509,  0.973179,  -0.29327,  0.367305,-0.0609792
