 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF02929#URS0000D6D1C3_926032/1-50#subopt3,    2.5669,   2.51117, -0.226763, -0.278996, -0.416466, -0.362491, -0.184806,  0.677606,  0.719202,    0.7649,  0.218835, 0.0529073,  0.670506, -0.248402,-0.0535432, -0.278577,  0.650587, 0.0946927
RF02929#URS0000D6D1C3_926032/1-50#subopt4,   3.50698,   2.01948,  -1.24962, -0.677144, -0.509411, -0.965188,-0.0787966,   0.88114,  0.509075,  0.729274,  0.266024, -0.126618, -0.387215, 0.0461435,  0.633926,  0.203166,  0.544157,-0.0241975
RF02929#URS0000D6D1C3_926028/1-50#subopt0,     3.31404,     1.93723,    -1.40455,   -0.427116,   -0.470142,    -1.17545,    0.407142,    0.298402,    0.691505,    0.535656,   -0.178654,   -0.124411,    -0.43794,    0.374884,    0.101172,   -0.462005,    0.280134,-7.36622e-05
RF02929#URS0000D6D1C3_926028/1-50#subopt1,  2.48327,  2.68763,-0.456277,0.0810596,-0.535977, -0.58157, 0.154606,0.0903989, 0.932204, 0.871024,0.0684268,0.0662429, 0.588224,-0.179158,-0.491188,-0.608227, 0.534103, 0.328388
RF02929#URS0000D6D1C3_926028/1-50#subopt2,   3.41877,   2.20524,  -1.49327, -0.316667, -0.618365,  -1.18382,  0.321298,  0.217635,  0.733555,  0.819993,  0.101359,-0.0917604, -0.459287,  0.102198,  0.169766, -0.156322,  0.394565,   0.21264
RF02929#URS0000D6D1C3_926028/1-50#subopt3,    2.5669,   2.51117, -0.226763, -0.278996, -0.416466, -0.362491, -0.184806,  0.677606,  0.719202,    0.7649,  0.218835, 0.0529073,  0.670506, -0.248402,-0.0535432, -0.278577,  0.650587, 0.0946927
RF02929#URS0000D6D1C3_926028/1-50#subopt4,   3.50698,   2.01948,  -1.24962, -0.677144, -0.509411, -0.965188,-0.0787966,   0.88114,  0.509075,  0.729274,  0.266024, -0.126618, -0.387215, 0.0461435,  0.633926,  0.203166,  0.544157,-0.0241975
RF02929#URS0000D6D1C3_926027/1-50#subopt0,     3.31404,     1.93723,    -1.40455,   -0.427116,   -0.470142,    -1.17545,    0.407142,    0.298402,    0.691505,    0.535656,   -0.178654,   -0.124411,    -0.43794,    0.374884,    0.101172,   -0.462005,    0.280134,-7.36622e-05
RF02929#URS0000D6D1C3_926027/1-50#subopt1,  2.48327,  2.68763,-0.456277,0.0810596,-0.535977, -0.58157, 0.154606,0.0903989, 0.932204, 0.871024,0.0684268,0.0662429, 0.588224,-0.179158,-0.491188,-0.608227, 0.534103, 0.328388
RF02929#URS0000D6D1C3_926027/1-50#subopt2,   3.41877,   2.20524,  -1.49327, -0.316667, -0.618365,  -1.18382,  0.321298,  0.217635,  0.733555,  0.819993,  0.101359,-0.0917604, -0.459287,  0.102198,  0.169766, -0.156322,  0.394565,   0.21264
RF02929#URS0000D6D1C3_926027/1-50#subopt3,    2.5669,   2.51117, -0.226763, -0.278996, -0.416466, -0.362491, -0.184806,  0.677606,  0.719202,    0.7649,  0.218835, 0.0529073,  0.670506, -0.248402,-0.0535432, -0.278577,  0.650587, 0.0946927
RF02929#URS0000D6D1C3_926027/1-50#subopt4,   3.50698,   2.01948,  -1.24962, -0.677144, -0.509411, -0.965188,-0.0787966,   0.88114,  0.509075,  0.729274,  0.266024, -0.126618, -0.387215, 0.0461435,  0.633926,  0.203166,  0.544157,-0.0241975
RF02929#URS0000D6D1C3_926026/1-50#subopt0,     3.31404,     1.93723,    -1.40455,   -0.427116,   -0.470142,    -1.17545,    0.407142,    0.298402,    0.691505,    0.535656,   -0.178654,   -0.124411,    -0.43794,    0.374884,    0.101172,   -0.462005,    0.280134,-7.36622e-05
RF02929#URS0000D6D1C3_926026/1-50#subopt1,  2.48327,  2.68763,-0.456277,0.0810596,-0.535977, -0.58157, 0.154606,0.0903989, 0.932204, 0.871024,0.0684268,0.0662429, 0.588224,-0.179158,-0.491188,-0.608227, 0.534103, 0.328388
RF02929#URS0000D6D1C3_926026/1-50#subopt2,   3.41877,   2.20524,  -1.49327, -0.316667, -0.618365,  -1.18382,  0.321298,  0.217635,  0.733555,  0.819993,  0.101359,-0.0917604, -0.459287,  0.102198,  0.169766, -0.156322,  0.394565,   0.21264
RF02929#URS0000D6D1C3_926026/1-50#subopt3,    2.5669,   2.51117, -0.226763, -0.278996, -0.416466, -0.362491, -0.184806,  0.677606,  0.719202,    0.7649,  0.218835, 0.0529073,  0.670506, -0.248402,-0.0535432, -0.278577,  0.650587, 0.0946927
RF02929#URS0000D6D1C3_926026/1-50#subopt4,   3.50698,   2.01948,  -1.24962, -0.677144, -0.509411, -0.965188,-0.0787966,   0.88114,  0.509075,  0.729274,  0.266024, -0.126618, -0.387215, 0.0461435,  0.633926,  0.203166,  0.544157,-0.0241975
RF02929#URS0000D6D1C3_913088/1-50#subopt0,     3.31404,     1.93723,    -1.40455,   -0.427116,   -0.470142,    -1.17545,    0.407142,    0.298402,    0.691505,    0.535656,   -0.178654,   -0.124411,    -0.43794,    0.374884,    0.101172,   -0.462005,    0.280134,-7.36622e-05
RF02929#URS0000D6D1C3_913088/1-50#subopt1,  2.48327,  2.68763,-0.456277,0.0810596,-0.535977, -0.58157, 0.154606,0.0903989, 0.932204, 0.871024,0.0684268,0.0662429, 0.588224,-0.179158,-0.491188,-0.608227, 0.534103, 0.328388
RF02929#URS0000D6D1C3_913088/1-50#subopt2,   3.41877,   2.20524,  -1.49327, -0.316667, -0.618365,  -1.18382,  0.321298,  0.217635,  0.733555,  0.819993,  0.101359,-0.0917604, -0.459287,  0.102198,  0.169766, -0.156322,  0.394565,   0.21264
RF02929#URS0000D6D1C3_913088/1-50#subopt3,    2.5669,   2.51117, -0.226763, -0.278996, -0.416466, -0.362491, -0.184806,  0.677606,  0.719202,    0.7649,  0.218835, 0.0529073,  0.670506, -0.248402,-0.0535432, -0.278577,  0.650587, 0.0946927
RF02929#URS0000D6D1C3_913088/1-50#subopt4,   3.50698,   2.01948,  -1.24962, -0.677144, -0.509411, -0.965188,-0.0787966,   0.88114,  0.509075,  0.729274,  0.266024, -0.126618, -0.387215, 0.0461435,  0.633926,  0.203166,  0.544157,-0.0241975
RF03072#MRAE01000003.1/20582-20790#subopt0,  8.95623, -2.56365, -1.35333, -1.70889,-0.106087,  1.40842, 0.323781, 0.439595,-0.454016, -0.23982,-0.982524,  0.96061, 0.783367, 0.537307, 0.754091, 0.173988, -1.66213,  1.51063
RF03072#MRAE01000003.1/20582-20790#subopt1,  9.31219, -3.72635, -2.30927,-0.161402, 0.642352, 0.351425, 0.657601, 0.528227,-0.158686,-0.592583,-0.468984,  0.29996, 0.645689, 0.569474,  1.12118,-0.103751,-0.811265,  1.17411
RF03072#MRAE01000003.1/20582-20790#subopt2,  8.37287, -2.56292, -2.34738, -2.93507, 0.178578,  1.12197,0.0821366,-0.101566,-0.516786,-0.438021,-0.714415, 0.884464,  1.20156, 0.381046, 0.620326,-0.173121, -1.54767,  1.34154
RF03072#MRAE01000003.1/20582-20790#subopt3,  8.60562, -2.78973, -2.61446, -2.98916, 0.185539, 0.757466, 0.247898, 0.120015,-0.260689,-0.669474,-0.637359, 0.897466, 0.799599, 0.461965,  1.01743,-0.285598, -1.33793,  1.46135
RF03072#MRAE01000003.1/20582-20790#subopt4,  9.65288, -3.82725, -1.83501, 0.909639,  0.93036,-0.065521, 0.581173, 0.806245,0.0306155,-0.908063,-0.158853,0.0114026, 0.525997,  0.45478,  1.31676, 0.318204,-0.483464, 0.777346
RF03072#HF952018.1/169277-169485#subopt0,    9.24975,   -1.61832, -0.0767699,   0.917296,  -0.424858,  -0.120517,    2.69523,    0.51466,    1.01005,-0.00106009,  -0.283942,   -1.11065,  -0.769681,  0.0351368,   0.583838,  -0.364779,   -1.68439,    -0.8186
RF03072#HF952018.1/169277-169485#subopt1,  8.92222, -1.40846,-0.307536,   0.3264,-0.150387,-0.358024,  2.88507, 0.669403,  1.11895,0.0672652,-0.286132, -1.15772,-0.679861,0.0558119, 0.441515,-0.224663, -1.33351,-0.728037
RF03072#HF952018.1/169277-169485#subopt2,   9.17608,  -1.63205,  -0.73139,  0.364589,-0.0138289,  -0.70649,   2.99919,  0.633061,   0.88702,  0.265104, -0.308038,  -1.03618, -0.998088, -0.253643,  0.594247,-0.0602038,  -1.34244, -0.771928
RF03072#HF952018.1/169277-169485#subopt3,  9.20804, -1.77336,0.0215865, 0.804965,-0.798495,-0.140358,  2.49101, 0.911179, 0.684498,-0.726561, 0.194711, -1.15404,-0.924807, 0.300321, 0.402553,-0.475925, -1.97472, -1.08489
RF03072#HF952018.1/169277-169485#subopt4,  8.88053, -1.56349,-0.209181, 0.214067,-0.524025,-0.377864,  2.68086,  1.06593, 0.793399,-0.658236, 0.192519, -1.20111,-0.834984, 0.320996, 0.260231,-0.335806, -1.62382,-0.994324
RF03072#URS0000D69D6C_12908/1-203#subopt0,    9.385, -2.90463,  -1.8201, 0.410487, 0.754004,  0.28229, -0.14653, -0.41055, 0.068415, 0.565128, -0.68981,-0.845807,  1.61685,0.0550906,-0.498777, 0.512164,-0.939873, 0.655729
RF03072#URS0000D69D6C_12908/1-203#subopt1,    9.37495,   -2.85658,   -1.82358,   0.411727,    0.78536,    0.35003,  -0.236033,  -0.364315,0.000384128,   0.672572,  -0.740971,  -0.954536,    1.56346, 0.00275829,  -0.504822,   0.498441,  -0.942304,   0.764933
RF03072#URS0000D69D6C_12908/1-203#subopt2,    8.79871,   -2.53715,    -1.5444,    -1.7181,    1.30065,    1.51041,     0.8066,  -0.039769,   -0.21842,   0.270065,-0.00486816,  -0.520609,    1.89039,   0.299539,   0.514322,   0.656999,  -0.447266,    1.23397
RF03072#URS0000D69D6C_12908/1-203#subopt3,  8.81034, -2.59661, -1.26984, -1.79939,  1.18426, 0.974372, 0.395819, 0.132642,-0.303321,-0.123028,0.0978083,-0.566537,  1.87674, 0.404427, 0.509083,0.0486418,-0.640755, 0.943465
RF03072#URS0000D69D6C_12908/1-203#subopt4,   9.04376,  -2.79892,  -1.57041,   -1.8586,   1.19236,  0.616456,  0.585823,  0.386986,-0.0770605, -0.339421,  0.123242, -0.592032,   1.40267,  0.442501,  0.946256,-0.0881171, -0.461053,   1.10628
RF03072#URS0000D672C5_573061/1-205#subopt0,  8.82051, -2.11158, -1.85367, 0.129009, 0.363412,-0.539518,  3.41142,-0.371391,  1.47911, 0.605234,-0.377644,-0.466925, 0.656407, 0.841017, 0.137867,-0.119808,-0.668415,  0.49426
RF03072#URS0000D672C5_573061/1-205#subopt1,  9.06886, -2.33128, -2.26324, 0.174325, 0.494987,-0.921478,  3.53735,-0.383089,  1.26989, 0.779711,-0.384825,-0.348003, 0.287017, 0.530151,  0.32039,0.0369273,-0.648963, 0.468853
RF03072#URS0000D672C5_573061/1-205#subopt2,  8.69637,  -2.3028, -2.48064, 0.304454, 0.638239,-0.563799,  3.22454,-0.263491,  1.52937, 0.611975,-0.661612,-0.579573,  1.00165, 0.947419,0.0790344,0.0684572, -0.55247, 0.781159
RF03072#URS0000D672C5_573061/1-205#subopt3,  8.88663, -2.52008, -3.02016, 0.492377, 0.791346,-0.999714,   3.2808,-0.236418,  1.24159, 0.838278,-0.661606, -0.41929, 0.627176, 0.587701, 0.248962, 0.174631, -0.54338, 0.731519
RF03072#URS0000D672C5_573061/1-205#subopt4,   9.49081,  -3.28135,  -2.77242, -0.727138,   1.18579, -0.367067,   2.67622, -0.233993,    1.1006, 0.0153115,  0.144047, -0.716987,   1.04419,  0.434864,  0.614458,    0.1741,-0.0746712,  0.641987
RF03072#CP002160.1/3731512-3731308#subopt0,  8.82051, -2.11158, -1.85367, 0.129009, 0.363412,-0.539518,  3.41142,-0.371391,  1.47911, 0.605234,-0.377644,-0.466925, 0.656407, 0.841017, 0.137867,-0.119808,-0.668415,  0.49426
RF03072#CP002160.1/3731512-3731308#subopt1,  9.06886, -2.33128, -2.26324, 0.174325, 0.494987,-0.921478,  3.53735,-0.383089,  1.26989, 0.779711,-0.384825,-0.348003, 0.287017, 0.530151,  0.32039,0.0369273,-0.648963, 0.468853
RF03072#CP002160.1/3731512-3731308#subopt2,  8.69637,  -2.3028, -2.48064, 0.304454, 0.638239,-0.563799,  3.22454,-0.263491,  1.52937, 0.611975,-0.661612,-0.579573,  1.00165, 0.947419,0.0790344,0.0684572, -0.55247, 0.781159
RF03072#CP002160.1/3731512-3731308#subopt3,  8.88663, -2.52008, -3.02016, 0.492377, 0.791346,-0.999714,   3.2808,-0.236418,  1.24159, 0.838278,-0.661606, -0.41929, 0.627176, 0.587701, 0.248962, 0.174631, -0.54338, 0.731519
RF03072#CP002160.1/3731512-3731308#subopt4,   9.49081,  -3.28135,  -2.77242, -0.727138,   1.18579, -0.367067,   2.67622, -0.233993,    1.1006, 0.0153115,  0.144047, -0.716987,   1.04419,  0.434864,  0.614458,    0.1741,-0.0746712,  0.641987
RF02987#URS0000D6C3CB_12908/1-87#subopt0,    5.29569,   0.184944,   -1.93182,   0.210952,  -0.395149,   -1.17724,-0.00828433,   0.186793, -0.0292423,   -1.98663,   -1.40797,   0.298933,  -0.521149,   0.206401,    0.18582,   -1.22493,   0.125862,  -0.902599
RF02987#URS0000D6C3CB_12908/1-87#subopt1,   5.28224, 0.0617485,  -1.74158,-0.0325909, -0.587533,  -1.11272,  0.157798,  0.590385, -0.590964,  -2.67979, -0.476988,  0.101135, -0.640394, -0.132167, -0.355435, -0.887269, -0.111342,  -1.13336
RF02987#URS0000D6C3CB_12908/1-87#subopt2,   5.27832, 0.0304839,  -1.92502,  0.177232,  -1.20535, -0.232497,  0.543697,  0.591638, -0.550926,  -2.29052, -0.344562,  0.650481, -0.881902,-0.0026363, -0.331899, -0.544177, -0.165596, -0.966526
RF02987#URS0000D6BE2C_12908/1-87#subopt0,    5.29569,   0.184944,   -1.93182,   0.210952,  -0.395149,   -1.17724,-0.00828433,   0.186793, -0.0292423,   -1.98663,   -1.40797,   0.298933,  -0.521149,   0.206401,    0.18582,   -1.22493,   0.125862,  -0.902599
RF02987#URS0000D6BE2C_12908/1-87#subopt1,   5.28224, 0.0617485,  -1.74158,-0.0325909, -0.587533,  -1.11272,  0.157798,  0.590385, -0.590964,  -2.67979, -0.476988,  0.101135, -0.640394, -0.132167, -0.355435, -0.887269, -0.111342,  -1.13336
RF02987#URS0000D6BE2C_12908/1-87#subopt2,  5.29175,  0.15368, -2.11525, 0.420773, -1.01296,-0.297011, 0.377614, 0.188046,0.0107937, -1.59736, -1.27554, 0.848276,-0.762656, 0.335931, 0.209356,-0.881844,0.0716083,-0.735766
RF02987#URS0000D6BE2C_12908/1-87#subopt3,   5.27832, 0.0304839,  -1.92502,  0.177232,  -1.20535, -0.232497,  0.543697,  0.591638, -0.550926,  -2.29052, -0.344562,  0.650481, -0.881902,-0.0026363, -0.331899, -0.544177, -0.165596, -0.966526
RF02987#URS0000D68C86_12908/1-89#subopt0,   5.5584, -0.49444, -2.10565,-0.174247,-0.295143,  -1.1601, 0.203132, 0.646638,-0.402072, -2.62585, -0.85461, 0.181035,-0.880266, 0.374095,0.0980619, -1.00374, 0.285964,-0.719464
RF02987#URS0000D68C86_12908/1-89#subopt1,   5.4873, 0.342717, -1.85655,0.0509103,-0.215991,-0.771949,-0.927583,0.0553162,-0.638684,  -2.1832,-0.869093, 0.239515, -0.03484, 0.128837,-0.770538,-0.461687,-0.600234,-0.757379
RF02987#URS0000D68C86_12908/1-89#subopt2,     5.88779,    0.150798,    -2.53426,    0.122347,   -0.238838,     -1.0037,   -0.488962,   0.0594555,    0.249579,    -1.76205,    -1.14327,    0.315218,    0.192647,  -0.0547718,-1.62541e-05,    -1.06398,   -0.683695,   -0.824068
RF02987#URS0000D68C86_12908/1-89#subopt3,   5.90002,-0.0203978,  -2.31381,-0.0541039, -0.269373,  -1.08755, -0.852343,  0.270767, -0.382432,  -2.43317, -0.812769,  0.265793, -0.374526,  0.281385, -0.336394, -0.642319, -0.391786, -0.656238
RF02987#URS0000D68C86_12908/1-89#subopt4,   5.27125, 0.0690756,  -1.80296, 0.0410716, -0.416864,  -1.15414,-0.0328341,  0.466053, -0.547971,   -2.5504, -0.863252,  0.211166, -0.782413,  0.232318, -0.118479,   -0.8986, 0.0882506, -0.895154
RF02987#URS0000D68F88_12908/1-87#subopt0,  5.77281,-0.831093, -1.72551, -1.47344, 0.289894,-0.477191, 0.889092,-0.265094,-0.170804,-0.866806,-0.888958, 0.453262,-0.233212,-0.162182, -0.34153, -0.80745, -1.09956,-0.103808
RF02987#URS0000D68F88_12908/1-87#subopt1,  5.71179,-0.735863, -1.55381, -1.59609, 0.742606, -1.20929, 0.500682,-0.170186,-0.251867, -1.11029, -1.08474,0.0478642,-0.089482,-0.229178,-0.420042, -1.04115, -1.11556,-0.268467
RF02987#URS0000D68F88_12908/1-87#subopt2,   5.69599,-0.0965799,  -3.00103,  -1.29919, -0.471136,  -1.32353, -0.134462, 0.0296109, -0.163894,  -1.94855, -0.604576,  0.514847, -0.310394,  0.204329, 0.0875031,  -1.20109, -0.488177, -0.516932
RF02987#URS0000D68F88_12908/1-87#subopt3,   6.32399, -0.230285,  -2.06985,   0.15736, -0.229092, -0.728479, -0.977588,  0.936428, -0.169494,  -2.44035, -0.551489,  0.519458,  0.398359,-0.0496111, -0.123006, -0.325366,  -0.46461,  -1.15429
RF02987#URS0000D68F88_12908/1-87#subopt4,  6.46591,-0.184045, -2.19153, 0.446483, -0.40305,-0.291097,-0.674148, 0.413855, 0.318079, -1.53106, -0.72992, 0.696131, 0.574337, 0.035529,  0.36657,-0.714489,-0.427844, -1.07182
RF02987#URS0000D66C33_12908/1-87#subopt0,   5.69599,-0.0965799,  -3.00103,  -1.29919, -0.471136,  -1.32353, -0.134462, 0.0296109, -0.163894,  -1.94855, -0.604576,  0.514847, -0.310394,  0.204329, 0.0875031,  -1.20109, -0.488177, -0.516932
RF02987#URS0000D66C33_12908/1-87#subopt1,   6.32399, -0.230285,  -2.06985,   0.15736, -0.229092, -0.728479, -0.977588,  0.936428, -0.169494,  -2.44035, -0.551489,  0.519458,  0.398359,-0.0496111, -0.123006, -0.325366,  -0.46461,  -1.15429
RF02987#URS0000D66C33_12908/1-87#subopt2,  6.46591,-0.184045, -2.19153, 0.446483, -0.40305,-0.291097,-0.674148, 0.413855, 0.318079, -1.53106, -0.72992, 0.696131, 0.574337, 0.035529,  0.36657,-0.714489,-0.427844, -1.07182
RF02987#URS0000D66C33_12908/1-87#subopt3,  5.80416, 0.195551, -3.00335, -1.15185,-0.443474, -1.08293,-0.766112,-0.270447,-0.445211, -1.78398,-0.877009, 0.623472, 0.150486, 0.151107,-0.257501,-0.963198,-0.830179,-0.521663
RF02987#URS0000D66C33_12908/1-87#subopt4,   6.28116,-0.0776752,  -2.30737,   0.46716, -0.400488,  -1.08421, -0.578558,  0.259904,  0.309575,  -2.26261, -0.636887,  0.426998, 0.0178856,-0.0501732, -0.346269, -0.819097, -0.574128,  -1.10229
RF03169#URS0000D69050_12908/1-85#subopt0,  5.45892, 0.844148,-0.780028,  0.73941,-0.215979, 0.305592,-0.661709,-0.503056,0.0521796, 0.125281,  1.01639,-0.132615, 0.704061,-0.467653, 0.536821,-0.402693, 0.122771,-0.720938
RF03169#URS0000D69050_12908/1-85#subopt1,  4.92232,  1.59319, 0.134116, 0.541318, 0.255505,-0.961361,  0.25018,-0.897327,-0.390365,-0.460851,-0.969109,-0.151801, 0.143745,-0.456786, 0.408983,0.0505126, 0.230694, 0.632795
RF03169#URS0000D69050_12908/1-85#subopt2,   6.1532, 0.330345, -1.08381, 0.328163,0.0167425, -1.78539,-0.202425,-0.803282, -0.77559, -0.43421, -1.12779, 0.490696,-0.144593,-0.536183, 0.475951,-0.106941, 0.168321, 0.578318
RF03169#URS0000D69050_12908/1-85#subopt3,   5.3355,   1.3905, 0.173136,  1.41831, 0.431995, -1.30842, 0.187992,  -0.7823,-0.808249,-0.228054, -1.45637, 0.100907, 0.151312,-0.662588, 0.275383,0.0648901, 0.139331, 0.512169
RF03169#URS0000D69050_12908/1-85#subopt4,  6.21211,  0.23785, -1.15668, 0.217401,0.0162403,-0.959923, 0.674122,-0.208085,-0.611551,-0.135328,-0.456283,-0.246093,-0.096812, -1.28315,  1.33144, 0.226071,0.0467007,-0.391815
RF03169#URS0000D6778A_12908/1-87#subopt0,   6.47082,  0.058787, -0.659767,   2.03677,  0.129212,-0.0823517,   1.30328, -0.107673, -0.468606, -0.843159, -0.156425,  0.718512, -0.307194,  0.438001,  0.622094,  0.724327, -0.318887,  0.443701
RF03169#URS0000D6778A_12908/1-87#subopt1,    5.9673,    0.7565, 0.0541073,   2.37262,-0.0687813, 0.0835275,    1.1939, -0.336544, -0.989062, -0.626737, -0.301924,  0.682213, -0.194298, 0.0338411,  0.158605,  0.927947,-0.0413989,  0.351517
RF03169#URS0000D6778A_12908/1-87#subopt2,   5.09259, -0.294228,  0.742445, -0.715635,   1.86768,  0.507204, -0.526492, -0.180382,-0.0986066, -0.364779, -0.474411, -0.362538,  0.421825, -0.846479,  -1.10956,  0.114586,-0.0521609, -0.155511
RF03169#URS0000D6778A_12908/1-87#subopt3,  5.11342,-0.180883, 0.379237,-0.152123,  1.32496,  1.08369, 0.146513,-0.923877, 0.311861,0.0897592,  -0.6222, 0.103493,0.0262335, -0.57294, -1.44159,-0.117582,-0.420216,-0.178861
RF03169#URS0000D6778A_12908/1-87#subopt4,  4.92928,0.0625887, 0.963199, 0.784238,  1.42256, 0.437082, 0.630919,-0.323659,0.0804802, 0.543848,-0.526455, 0.642382, 0.409312,-0.124864, -1.34916,0.0653283,-0.353009,0.0137861
RF03169#MGMJ01000061.1/3123-3039#subopt0,  5.31377,-0.642826, -1.08149,-0.493041, 0.535197, 0.400855,-0.258663,  2.03128,-0.723079,-0.105359, -1.02357,-0.102521,-0.134958,-0.313437, -1.37176, 0.852938, 0.440644,-0.283921
RF03169#MGMJ01000061.1/3123-3039#subopt1,  5.96321, -1.26124, -1.33608,-0.522791, 0.746767, 0.373327,-0.822879,  0.86092,  -1.0274, -1.06492, -1.38848,-0.338255, 0.255373,-0.446457, -1.37032, 0.252247, 0.149529,0.0754951
RF03169#MGMJ01000061.1/3123-3039#subopt2,   5.9097, -1.06918, -1.32053,-0.682546, 0.334977, 0.712169,-0.903611,  1.70635,-0.812606, -0.59533, -1.44006,-0.139007,0.0308881,-0.193265, -1.39622, 0.610809, 0.267547, 0.250798
RF03169#MGMJ01000061.1/3123-3039#subopt3,  5.74314, -1.05222, -1.06482,  0.17654,  1.07808, 0.119482,-0.279895,  1.32225,-0.741839,-0.830014, -1.23481,-0.415449, 0.141417,-0.698472, -1.52721,  0.67573, 0.592675,-0.523192
RF03169#MGMJ01000061.1/3123-3039#subopt4,    6.16583,   -1.23871,    -0.5912,    1.14852,    1.13901,   -0.10835,   -0.12039,    1.67334,  -0.736142,   -1.13698,   -1.33528,  -0.260997,-0.00932329,  -0.638712,   -1.59067,   0.475551,   0.528653,  -0.734187
RF03169#URS0000D66ED9_12908/1-87#subopt0,   5.44345, -0.852173,   0.37679,  0.660777,  0.537834,-0.0180668,   1.30157,  0.831853, 0.0281275, -0.873456,  0.313211, -0.306175,  -1.42395, -0.192935, -0.646518, -0.756471,   0.53578,  -1.27533
RF03169#URS0000D66ED9_12908/1-87#subopt1,   5.43424,  -0.71695,  0.584539,  0.514377,  0.399094, -0.684688,  0.767178,  0.896477,  0.455002, -0.758905,-0.0797015, -0.602187,  -1.55466, -0.379655, -0.958587, -0.947789,  0.629636,  -1.28776
RF03169#URS0000D66ED9_12908/1-87#subopt2,   5.3836,-0.823564, 0.573498, 0.489931, 0.847746,-0.694486, 0.922728, 0.899583,0.0328869, -1.02498, 0.158575,-0.729185, -1.24972,-0.244238,-0.570405,-0.911075,  0.61794, -1.19036
RF03169#URS0000D66ED9_12908/1-87#subopt3,    6.03183,   -1.44011, 0.00815824,   0.566124,   0.491587, -0.0770916,   0.731498,   0.697036, -0.0580572,  -0.820245,-0.00405864,   -0.11526,    -1.0754,  0.0617314,  -0.975149,   -0.82967,   0.680806,  -0.751668
RF03169#URS0000D66ED9_12908/1-87#subopt4,     5.9643,   -1.53669,   -1.85993,   -1.98178,   0.202022,   0.332446,    1.49408,   0.220912,  -0.561344,  -0.380063,  -0.169191,  -0.328771,   0.234824,   0.910636,   -1.18602,  -0.613052,   0.165796,-0.00593935
RF03169#URS0000D6C390_12908/1-84#subopt0,  5.19863,-0.306151, 0.408877,-0.689279,  1.10873, 0.598867,0.0709008,  0.81051,  0.69537, 0.982493,-0.413508, 0.878208,-0.104314, -1.00041,-0.231402, 0.250428,0.0197195,-0.745064
RF03169#URS0000D6C390_12908/1-84#subopt1,  5.51242,-0.489873, 0.373237, -0.21508,  0.91019, 0.250675, 0.719312,  1.33929,  1.15712, 0.412243,-0.246724, 0.957073, -0.27341,-0.974664, 0.278052, 0.404232, 0.205843, -1.04045
RF03169#URS0000D6C390_12908/1-84#subopt2,   5.73959, -0.601586,  0.732653,  0.255321,   1.11362,  0.366507,-0.0189454,   1.25298,  0.746399,  0.922055, -0.328231,  0.604308, -0.577234,  -0.83895,  0.242681,  0.130978,  0.269493, -0.621146
